R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
6.4,14736,120217,38.6,5.4,16.0,78.74606791,256359,124592,85.31499839,15.2,299.7378651,37327,23118,4133,6834,65255,71038,30916,30.4,5.1,56582,68106,62.2,12845,5.8,65.3,44927,199.9,6782,38995,97.88517401,32,5.4,9.7,36354,4493,4375,27410,97,2721,70957,167,9889,38967,64.71612996,2.6,3534,876,40076,4424,183875,236610,9341,38838,17844,216.2,4.37928699,4792
13.2,1878,4335,58.4,7.6,23.1,5.473192654,12383,4648,5.265349895,12.8,17.89110469,1338,1512,51,481,41281,5413,1598,44.6,10.9,1864,44183,72.9,896,8.3,77.3,3454,214.6,190,1720,8.130808732,12,14.3,16.3,1015,5,313,1719,53,103,47085,19,1322,2815,2.732439472,3.7,31,14,1674,176,9272,11921,1014,1445,1513,230.9,0.290979863,347
7.0,35961,284929,40.1,6.2,17.4,262.6854952,566880,293923,370.2278792,15.1,806.5678796,85768,57410,23767,17180,62157,168945,67680,32.6,5.3,107561,64580,80.3,30520,6.8,88.2,76856,214.5,15641,77001,307.0540744,20,5.9,10.1,140449,6307,8994,67424,69,12595,67003,15,24910,95539,241.5296164,2.6,6932,539,82961,64801,421630,455200,22309,80936,42400,239.2,27.32634346,10910
16.6,1636,6237,51.9,6.5,37.0,4.988039452,16722,6506,9.349106202,10.2,20.17964348,1494,3168,112,938,32921,7059,1612,33.2,12.6,4091,36581,75.0,2257,7.0,79.9,4583,188.2,359,1673,7.24070243,9,12.7,16.4,2148,262,269,2464,125,141,40241,129,1733,6057,1.159622075,4.3,158,10,1687,94,13606,15989,1720,1429,2232,207.6,0.488261926,585
12.6,714,3243,46.7,6.3,22.9,3.110560675,6237,3347,2.730527485,0.3,8.60529874,657,760,48,300,38584,2406,661,34.3,9.4,1131,43390,81.7,565,7.3,90.3,1594,231.8,133,910,3.278976154,12,10.8,13.3,651,-76,104,795,148,491,48196,36,557,1486,1.539171031,3.7,75,28,511,346,5149,5607,482,1078,686,263.2,0.070295156,190
5.0,671,2646,44.9,5.5,18.4,1.188593371,5360,2738,2.817180175,12.7,4.262436382,678,573,35,179,45635,1712,662,32.4,7.9,1129,50464,68.9,317,5.8,73.9,1128,181.6,132,910,2.102190846,82,8.0,12.7,330,22,92,625,310,37,55293,270,305,973,1.88830515,3.3,92,9,799,25,3811,5067,300,617,486,192.6,0.137497948,127
10.0,1243,4240,55.9,6.7,17.0,3.925618025,9944,4477,3.65258946,17.1,11.25743388,1366,1044,80,241,29688,3929,1175,44.5,7.7,2261,33143,61.2,492,7.1,65.9,2088,174.8,120,1502,6.945580322,12,8.8,16.7,1132,-58,237,1131,73,104,36598,320,617,1747,0.356268981,3.8,28,8,1670,7704,7033,2004,542,1323,1176,191.3,0.329632048,266
10.8,4098,17620,49.6,6.1,23.2,14.9225083,37955,18296,18.84739456,12.3,49.37869907,4423,4756,827,1775,44631,14498,4807,36.6,8.7,8303,48598,74.4,2846,6.5,80.3,9931,212.0,624,4890,19.58472868,42,10.8,14.1,3616,50,676,5199,166,1047,52565,347,3141,8878,4.792671803,3.4,421,73,4750,819,29203,35191,2545,4509,4104,230.8,0.748677725,995
10.2,7633,48365,46.2,7.5,20.9,97.13727498,103195,51041,29.28804968,12.1,234.5093284,11534,11783,3196,3801,50242,37217,11149,36.9,7.0,18468,54313,97.6,7312,9.6,116.2,20867,306.1,2888,15583,57.09034991,31,7.8,12.9,17188,832,2676,12757,29,4881,58384,272,6242,21277,39.29551156,3.0,396,143,12431,27969,80479,68603,5626,16845,10369,386.0,0.853878999,2448
13.0,1535,9669,49.7,6.3,24.8,8.283714093,20015,10046,12.29839379,10.6,26.21228368,2287,2627,98,919,39786,7653,2349,38.0,9.0,5071,44475,80.5,1755,6.8,88.0,4674,206.5,865,2676,11.28784941,4,9.6,14.0,2661,-99,377,2924,76,202,49164,365,1481,5088,5.719543672,3.6,849,52,2374,167,15405,17984,1387,2104,2157,227.6,0.955548763,549
8.3,1093,3582,45.7,6.1,21.1,4.350288774,9193,3799,2.980882886,9.7,11.17547064,1056,1100,59,317,37313,3357,1140,33.8,8.2,1703,41834,71.9,725,7.0,79.1,2330,202.9,125,1218,4.207842597,1,9.5,14.3,842,125,217,1228,203,810,46355,196,701,1891,2.90747504,3.5,12,2,1010,2368,7344,6627,606,1399,1049,228.7,0.126715925,260
10.3,641,5061,40.7,5.5,30.0,2.649498805,11948,5296,6.279788942,12.4,9.501416024,1230,1921,94,529,42980,3743,1353,31.2,8.9,2568,47118,68.9,1189,5.8,73.9,3306,181.6,251,1586,4.686003028,3,8.6,13.0,1529,34,235,1603,53,73,51256,0,791,3394,4.209229464,3.6,233,14,1455,69,9187,11287,814,1082,1197,192.6,0.306497291,327
8.8,2995,20653,42.4,7.8,17.5,25.39075764,47196,21791,18.1492771,12.5,75.88869046,5229,4302,763,1685,33273,15998,4206,32.8,6.9,6331,36525,75.8,2693,9.1,84.1,7013,231.8,586,7491,23.94246153,44,7.9,11.9,9384,-269,1138,4530,369,4887,39777,345,2968,8335,7.768133669,3.1,229,49,5312,19277,37744,26292,2586,11748,4499,260.3,1.60021528,1182
11.3,22427,99027,53.2,7.8,21.8,130.6884826,242922,104778,93.41593973,12.7,390.6058239,31904,29834,3098,10253,37637,98667,27775,43.6,8.6,49381,40467,75.8,17551,9.1,84.1,55797,231.8,3957,30850,123.2339741,12,9.8,15.7,39232,-3112,5751,30289,415,6246,43297,146,18209,54633,39.98327331,3.9,1221,152,32402,120873,185385,113621,15878,32064,29027,260.3,8.236450043,7239
10.3,1292,2242,53.5,6.1,20.7,2.933475482,6199,2352,2.010061244,6.8,7.535814477,1152,640,191,261,29664,2914,654,40.6,9.0,827,33053,71.9,398,7.0,79.1,1923,202.9,137,456,2.837421544,79,10.1,17.4,512,20,110,704,263,1552,36442,306,548,1209,1.960561055,4.2,67,1,432,3021,5450,2782,491,1502,950,228.7,0.085446755,229
11.4,3739,16723,50.7,5.8,24.8,28.64755735,37820,17661,17.97039811,12.4,63.47522188,4662,4864,455,1822,43517,14933,4617,38.2,8.4,10137,47425,87.2,3109,7.0,99.6,8152,240.5,768,4370,14.73192696,17,9.8,12.1,4639,-291,938,4943,2,2141,51333,286,2872,9508,7.397131169,3.4,131,14,4772,3382,29448,33070,2487,4661,3565,284.4,0.555081673,1005
9.4,17224,54188,48.4,5.4,16.4,45.27155937,119648,55816,40.06908183,14.9,141.3089613,17221,11378,7232,3797,38795,41999,14454,37.5,8.1,23670,41912,66.5,6155,6.2,72.9,24126,199.9,2532,16879,41.26965357,97,8.2,14.3,11290,-870,1628,13695,505,6885,45029,546,7103,19850,24.35743291,3.4,1608,159,18818,13192,86800,94925,7005,17251,12376,224.8,2.180204931,2962
9.0,896,12882,52.9,6.2,23.1,12.12177157,26159,13275,17.08437604,10.4,37.21953352,3137,3468,125,1074,68332,10513,3232,44.2,6.9,6612,75177,80.3,1888,6.8,88.2,5272,214.5,443,3562,14.16918489,0,6.4,9.7,4824,255,393,3954,333,267,82022,406,1274,5904,11.14552151,2.8,155,14,3296,179,19860,25243,1364,2548,1932,239.2,1.26098966,553
13.2,4071,8982,57.9,7.6,24.1,11.93556444,27004,9894,11.48231515,12.3,39.01569823,2932,3436,76,1113,29172,12113,3386,40.5,11.5,4541,32906,72.9,2344,8.3,77.3,7452,214.6,283,3419,17.73111193,9,14.7,16.6,2540,-189,912,3705,399,598,36640,165,3074,6600,5.958717233,3.9,69,8,3328,174,20927,26394,2400,3341,3470,230.9,0.634548995,817
12.3,5383,28472,46.2,6.2,31.4,30.16899742,61971,29465,24.01583494,9.8,89.39691639,6778,9379,346,3636,43120,23383,7363,34.0,9.4,16512,47183,78.1,6998,7.1,86.2,11993,223.5,808,6320,28.15176278,47,9.6,12.6,11287,935,993,8942,215,680,51246,292,4846,18819,25.3168916,3.5,414,31,6060,833,50663,59539,4766,6495,6372,255.0,0.668432782,1792
11.0,12774,52346,50.5,7.8,21.1,70.2404462,130562,55281,50.20777008,13.4,209.9368422,16623,14957,1839,5127,45709,49631,15034,37.7,8.7,23640,48116,75.8,9422,9.1,84.1,32580,231.8,2466,17894,66.23391098,12,9.9,15.0,17832,-720,2935,17067,355,4500,50523,164,9746,27820,21.48959802,3.6,1174,60,17658,41808,98312,83215,8506,16780,14707,260.3,4.426801157,3530
14.1,4192,12322,56.9,6.3,23.3,15.74331711,31567,13120,13.81987512,20.5,43.55354583,3782,3932,362,1315,34699,13899,3063,43.9,8.5,6303,37049,81.7,2266,7.3,90.3,7562,231.8,827,3141,16.59570951,40,9.3,19.2,3968,-68,798,4398,336,884,39399,286,2281,7475,7.790125369,4.5,157,51,4558,24524,24434,5646,2089,5112,4685,263.2,0.355781178,1092
10.8,2788,12233,45.4,6.5,28.8,8.418696175,28223,12639,15.77920251,11.6,34.05872969,2940,4373,436,1341,41725,10052,3110,35.0,10.4,6055,45023,75.0,3013,7.0,79.9,6788,188.2,613,3432,12.220688,32,10.4,13.9,4015,276,406,3726,97,230,48321,101,2295,7997,1.957182982,3.7,372,302,3267,228,22158,26272,2297,3021,3077,207.6,0.824077045,818
11.1,9041,45925,52.2,6.1,23.2,43.25070137,110007,48027,54.62640846,11.4,143.1169161,13789,14235,689,4368,49527,45106,13458,39.0,8.6,24036,52095,74.4,8678,6.5,80.3,30361,212.0,2598,12856,56.76346326,12,10.5,14.7,13808,96,2102,15084,150,6347,54663,56,9107,25713,13.8908562,3.3,512,36,13041,12718,86446,93454,7399,14498,12723,230.8,2.169932566,2885
10.4,5237,47504,42.0,6.3,27.1,46.91675074,94073,48833,41.18469009,7.6,129.7941748,10701,12694,3322,5198,63725,31707,12125,30.4,7.4,21444,68734,81.7,8871,7.3,90.3,17130,231.8,1722,11464,49.45697029,24,7.3,11.4,23361,310,1329,13091,29,2347,73743,117,5486,25341,23.21539785,3.0,211,43,9283,5890,75425,82885,5594,10646,8592,263.2,1.060265553,2256
15.9,2141,6613,50.8,6.2,25.2,6.934814159,14245,6912,5.520413883,11.1,20.54927424,1639,1817,100,599,38465,5643,1714,35.2,10.4,3076,43121,78.1,1286,7.1,86.2,3067,223.5,675,1648,6.471121343,7,11.8,15.1,1573,-21,299,1878,183,246,47777,350,1312,3584,5.81948203,4.0,4251,5,1803,166,11097,9048,1149,1861,1675,255.0,0.153649691,441
14.8,1092,3137,57.5,7.6,24.3,3.167317981,7166,3287,3.047040083,12.9,10.35352146,802,856,20,257,36958,3139,918,43.5,11.4,1193,41428,72.9,541,8.3,77.3,2051,214.6,74,944,4.70527137,0,14.8,16.6,492,29,150,1079,29,95,45898,229,808,1716,1.581253432,3.9,13,0,932,63,5458,6996,624,837,906,230.9,0.168389057,211
8.6,10825,22111,51.1,7.3,16.4,33.77444131,72290,23810,39.15627261,12.1,99.83987042,9287,7094,756,2083,31424,26349,7965,36.3,9.9,13210,33976,82.1,3799,7.7,91.1,14797,213.8,1742,11526,35.25789481,49,11.6,18.4,5088,-284,1699,8449,404,775,36528,77,5998,11923,18.35342469,4.8,57285,39,11321,472,51519,11996,5117,10766,9489,244.8,1.414455663,2449
9.9,967,9343,43.7,6.5,23.8,8.125617169,20067,9580,13.73979554,11.3,25.98544395,2383,2464,523,1007,50137,6875,2372,36.7,7.4,4815,55856,77.9,1622,6.9,84.8,5149,193.1,337,2571,12.22021612,17,7.0,10.6,2744,7,237,2671,137,1670,61575,7,1102,4736,5.423436186,3.0,77,31,2341,561,15733,18538,1161,2636,1661,218.2,0.750252602,469
13.2,2047,5579,49.2,6.5,27.2,4.428741881,14847,5835,8.300812091,12.3,17.91694574,1604,1864,29,814,34347,5718,1710,34.3,11.3,2944,37687,75.0,1488,7.0,79.9,4363,188.2,214,1761,6.42881886,7,12.3,14.6,1228,-63,256,2084,100,125,41027,13,1435,4125,1.029596277,3.9,76,3,1772,114,11619,14411,1316,1750,1692,207.6,0.433514222,458
12.1,1414,5345,49.5,5.8,27.2,10.66519322,14080,5748,6.690195808,10.2,23.63117726,1497,1832,88,911,39330,5427,1784,35.3,9.4,3973,43783,87.2,1237,7.0,99.6,3500,240.5,339,1775,5.484546051,7,10.7,13.2,1351,-232,403,2019,140,292,48236,146,1171,3963,2.753876437,3.7,73,2,1603,838,10972,12740,1029,1422,1446,284.4,0.206651241,409
10.8,3282,18567,47.9,6.3,25.6,18.42946106,36953,19135,16.17783905,10.0,50.98470488,4328,5123,352,1573,66017,14011,4401,39.2,7.7,8455,72993,81.7,3127,7.3,90.3,7060,231.8,881,4386,19.42728969,17,7.9,12.5,7365,382,568,6068,425,310,79969,220,2324,9254,9.11928605,3.3,174,23,4037,8644,29272,26879,2243,3910,3671,263.2,0.416484996,958
10.9,1487,6039,45.1,6.3,25.8,6.489935235,13013,6240,5.697026481,9.0,17.95426527,1430,1851,80,579,51262,4668,1497,35.8,8.5,2571,57280,81.7,1199,7.3,90.3,3536,231.8,240,1540,6.841320617,7,9.3,13.7,1436,48,201,2108,207,128,63298,105,958,3301,3.211356842,3.5,75,6,1387,2673,10349,9939,883,1422,1416,263.2,0.146665203,367
8.9,1946,20739,42.1,7.1,24.2,19.38694241,36929,21282,20.80983726,9.9,58.4212678,4319,5112,237,1801,58727,12112,4602,33.0,7.1,8683,63160,86.4,2830,7.9,94.6,9314,238.3,450,4793,19.31706811,6,6.7,9.6,5968,82,543,5568,165,387,67593,128,1942,8908,11.68806489,2.9,136,26,4086,275,28774,35805,2048,3818,2765,264.9,0.844843821,847
11.9,1323,10501,45.3,5.8,34.9,16.18412772,21366,10983,10.15218208,7.0,35.85964016,2037,3670,123,1390,54025,7862,2274,32.0,9.2,5020,56832,87.2,2733,7.0,99.6,6012,240.5,230,2403,8.322642821,1,9.4,12.3,3867,-183,482,2995,349,167,59639,30,1629,7704,4.178929259,3.5,70,12,2005,147,17349,20784,1596,1859,2128,284.4,0.313587388,610
13.0,65119,476541,42.8,6.0,30.9,530.9262899,975280,492704,379.1349444,8.5,1332.604383,112113,146525,35030,67251,50929,350213,112586,30.7,9.3,233441,52226,80.1,105118,6.9,86.8,207182,240.7,21836,89447,565.955062,59,9.3,12.5,226810,5975,16163,148023,38,19849,53523,209,76252,293786,278.9938667,3.5,3779,1138,85014,107793,817608,805704,76128,109203,101883,265.2,9.936266055,28809
4.4,296,10727,26.8,7.1,17.9,7.579010261,17246,11012,8.24516378,8.5,22.07087727,2395,1996,139,348,55836,3835,2161,19.9,4.8,2738,61268,88.9,989,7.8,95.4,1687,262.5,327,2293,8.765974713,7,4.8,6.7,5832,315,285,1971,195,1100,66700,192,688,2905,6.803849803,2.3,445,4,1544,123,14315,16208,694,3549,956,285.7,0.269489378,331
11.4,2580,10233,51.3,5.4,24.3,8.758575625,23148,10684,7.752065277,11.2,27.33869213,2704,3184,198,1011,46331,9112,2669,39.3,9.3,5476,51192,66.5,1942,6.2,72.9,5285,199.9,486,3251,7.984336895,25,9.5,14.4,2444,-71,451,2972,352,374,56053,307,1688,5727,4.712371766,3.7,163,13,2770,3689,17747,18599,1646,2645,2562,224.8,0.421798808,654
13.6,4343,12036,52.1,6.9,27.3,13.91371724,29763,12549,11.37453996,9.6,38.61741564,3273,3834,97,1576,34014,12285,3708,35.0,10.6,6770,37887,71.2,2907,7.6,77.2,7435,196.7,381,3582,15.44818409,0,12.0,15.1,2806,-8,513,4275,40,750,41760,43,2823,8196,3.257697472,3.8,126,19,3232,1154,23580,27986,2495,3376,3558,217.1,0.615004569,902
12.2,2813,6879,50.0,7.6,23.6,8.492885152,19215,7246,8.170370526,10.8,27.76205901,2036,2462,80,805,33914,7652,2208,38.1,10.6,3072,37392,72.9,1581,8.3,77.3,5066,214.6,275,2650,12.61677217,9,13.2,15.3,2125,-79,367,2734,141,1185,40870,5,2026,4558,4.239992284,3.6,54,9,2036,571,15309,18226,1626,2703,2341,230.9,0.451520476,557
10.6,2904,17002,44.3,6.5,23.6,14.25536216,35205,17604,24.10472428,12.5,45.58815739,4289,4499,509,1694,43795,12079,4055,35.9,8.1,8258,48226,77.9,2636,6.9,84.8,8591,193.1,568,4361,21.43881539,85,8.1,11.8,4322,98,602,4572,274,854,52657,11,2218,8335,9.514729203,3.3,292,326,4443,1398,27274,32112,2211,4656,3230,218.2,1.316222797,894
6.2,8638,94612,34.3,6.1,15.4,75.89936457,193048,97693,95.86225332,12.1,251.1516032,22609,16501,16527,5571,48477,52468,19288,28.2,5.4,30267,52269,74.4,9307,6.5,80.3,26092,212.0,4203,29295,99.61250698,86,6.9,9.5,39360,1378,3081,18583,25,15858,56061,134,10628,28594,24.37664883,2.4,764,107,22620,10921,153065,160526,8250,49274,14474,230.8,3.807949876,3676
8.8,57928,415184,38.5,7.3,22.4,1053.053931,790638,429887,225.7771453,10.7,2373.695589,97869,97432,30829,34705,74030,239442,97110,30.1,6.4,133206,76373,114.6,56281,9.6,134.3,135741,353.7,21878,99852,717.5383249,67,6.3,9.8,212106,5478,14703,116485,237,19527,78716,112,39418,173485,248.1143058,2.8,7012,1332,90025,55976,622150,673611,40012,100879,60737,449.5,8.591215576,17721
10.9,3249,10136,51.8,7.8,23.2,14.76016668,27436,10754,10.55054595,11.4,44.11564776,3411,3447,107,1141,40074,10804,3277,39.8,9.7,4679,44457,75.8,2195,9.1,84.1,7887,231.8,404,3680,13.91824253,7,11.1,16.4,2619,171,618,3641,207,215,48840,105,2324,6289,4.515774967,4.0,305,14,3498,9906,20865,16700,2017,3146,3412,260.3,0.930237868,844
11.4,7861,24128,46.3,6.9,23.6,27.03925697,57840,25006,22.10474049,11.8,75.04725063,6884,6965,185,2335,46157,20584,7474,34.0,9.2,13267,50412,71.2,4931,7.6,77.2,13489,196.7,801,7570,30.02126693,3,10.5,13.5,5010,13,878,7844,4,489,54667,4,4661,13600,6.330854476,3.4,378,70,7095,950,44448,55456,4101,6742,6017,217.1,1.195170658,1507
10.6,28768,147800,48.1,6.3,18.3,188.3823815,302838,153678,135.2438194,13.3,537.0702113,50603,34971,10652,9917,41328,118019,34726,37.8,6.9,62051,43263,79.0,16466,7.0,86.6,51909,236.3,7709,29933,168.9064806,31,8.0,13.4,76966,-5028,5878,38255,134,11551,45198,448,19608,57543,32.87176167,3.3,935,146,34698,139095,245312,144301,16912,53269,32940,273.1,6.030608907,8129
8.9,3863,43073,34.9,8.6,27.6,102.1123658,82542,44657,22.09311889,8.2,201.492367,9527,11886,1616,4742,71366,23928,9368,26.1,6.7,14573,77760,106.6,7989,10.1,117.5,13169,325.3,2382,9194,50.97811532,14,6.7,9.3,29067,-476,1584,12073,338,3866,84154,123,4598,22925,23.81060516,2.8,472,123,7243,3661,68588,74288,4621,10520,6410,370.0,0.858743137,1922
12.6,5609,32590,52.6,9.2,25.1,36.51098441,67554,34132,46.42431522,10.3,104.8568538,8208,9010,430,3242,43899,27929,8497,40.0,9.8,13389,47942,89.4,5734,10.5,100.1,18502,231.6,1163,7959,35.23908536,7,11.8,14.0,10858,-369,1542,9383,160,911,51985,5,6252,17201,24.9890754,3.3,152,16,7801,1233,53120,64560,5230,7720,7458,263.4,2.094892548,1771
13.1,3541,11683,53.4,7.4,25.7,16.03656848,30267,12291,11.11427635,11.1,45.16795411,3362,4061,141,1456,39196,12664,3773,37.2,10.5,5057,42532,77.8,2834,8.1,85.1,9580,225.8,475,3691,25.69785214,12,12.8,16.0,3194,-136,608,4031,76,461,45868,34,3033,7883,5.32913009,3.9,104,32,3533,3278,23707,26237,2491,3526,3804,253.1,0.514135873,919
10.2,2899,10967,54.0,7.6,21.2,12.4655134,28203,11663,11.99213947,13.4,40.74802759,3376,3296,116,953,41813,11612,3961,40.1,10.0,5193,46629,72.9,1992,8.3,77.3,7696,214.6,408,3610,18.51838801,0,13.0,15.0,3079,247,696,3754,222,357,51445,115,2794,5851,6.223289221,3.5,79,19,3690,803,21513,26778,2161,3571,3222,230.9,0.662723497,752
10.2,935,8984,39.6,6.5,29.7,7.442914695,18381,9203,12.58539801,8.3,23.80218494,2151,3175,2199,831,41672,6140,1771,31.0,7.4,4263,46715,77.9,1639,6.9,84.8,3540,193.1,329,1638,11.19349143,88,6.7,10.4,4030,148,219,2066,88,1715,51758,293,1046,5327,4.967767007,3.0,58,4,1539,478,15523,15313,1146,3571,1610,218.2,0.687217476,468
12.3,2269,20863,51.9,5.8,29.3,33.89910455,44753,21904,21.26465433,9.8,75.11122699,4629,6398,298,2989,44626,18255,4868,38.9,9.0,12044,47357,87.2,4181,7.0,99.6,11508,240.5,1349,5422,17.43252056,14,9.6,12.7,6159,-228,1041,6410,141,836,50088,110,3387,13432,8.753141492,3.6,129,19,5038,4608,35194,38350,3161,4818,4459,284.4,0.656836862,1280
9.1,320,3484,43.3,6.2,26.9,3.224255002,6958,3608,4.544252017,11.5,9.899977608,861,942,41,388,46483,2362,623,35.6,7.0,1542,52069,80.3,552,6.8,88.2,1447,214.5,106,982,3.768843935,2,6.8,10.3,1292,-3,124,856,116,467,57655,274,370,1894,2.964583459,2.9,35,8,841,98,5450,6670,383,913,559,239.2,0.335409077,159
9.5,11698,54368,39.9,6.2,21.0,52.51449639,124937,56262,57.52757887,9.7,158.5510205,13284,13964,2584,4801,45206,40363,13819,29.0,7.1,23397,48794,72.3,9422,7.0,80.1,23327,205.0,2198,17861,52.12131345,24,7.8,10.9,18953,1250,1894,15584,88,7130,52382,21,7941,25531,25.77805649,3.0,351,38,12627,8759,101225,111007,7216,23575,11065,229.5,1.695601428,2995
14.6,1095,3527,51.8,5.4,32.7,3.210115587,8484,3648,2.841218326,10.7,10.01993537,874,1180,66,616,44126,3427,864,36.5,10.9,1542,49210,66.5,925,6.2,72.9,2000,199.9,114,992,2.926348463,25,10.5,15.0,1288,90,121,1103,190,216,54294,195,694,2691,1.727136775,4.0,158,6,1048,82,6611,8058,724,882,992,224.8,0.154593964,266
9.4,1813,9272,38.0,8.6,24.8,7.255818461,18883,9519,11.57934451,16.3,20.50464332,2351,2226,2149,982,45371,5198,1993,31.6,8.2,3689,49712,84.8,1217,9.2,92.8,4341,219.1,377,2526,10.12390009,114,6.8,11.3,2469,281,247,2381,18,621,54053,394,924,4501,8.647052089,3.3,284,79,3082,262,13675,15732,1115,2125,1543,240.4,1.220004874,447
12.6,3830,17789,53.5,5.8,24.7,14.47258221,43265,18519,24.79760106,11.5,51.15328148,5120,5781,314,2265,42529,17785,4845,38.6,9.8,8767,46512,68.5,3689,6.2,73.9,12446,189.1,2129,5700,12.40977292,6,9.9,13.9,5261,-146,730,5746,65,540,50495,112,3304,10951,14.13243813,3.5,2573,22,5264,921,33253,37306,3259,4855,4635,206.7,1.371548731,1180
8.3,2608,9530,45.2,7.8,17.2,12.59423757,23410,9992,9.00234293,12.1,37.6420511,3129,2395,1025,725,53178,7835,2987,33.9,7.7,4408,58643,75.8,1358,9.1,84.1,5277,231.8,724,3332,11.87585864,6,8.9,12.9,2994,43,462,3186,31,272,64108,347,1549,4024,3.853123341,3.2,426,47,3271,4984,17352,16204,1334,3027,2240,260.3,0.793733361,552
5.4,1749,13183,41.4,5.5,16.0,6.528171688,29439,13488,15.47294164,16.3,23.41079564,3952,2678,197,718,56348,8032,3357,34.4,6.0,6220,61927,68.9,1460,5.8,73.9,4440,181.6,496,5493,11.54596946,2,6.3,9.6,3616,939,305,3065,329,111,67506,333,1223,4382,10.3712342,2.7,394,36,5355,132,19399,28184,1171,3361,1855,192.6,0.755186956,517
9.7,21646,101360,51.7,6.9,19.5,105.5405216,225763,105579,86.27995379,13.5,292.9269095,30303,25618,7203,8113,47820,89485,26985,36.6,8.1,41976,49640,71.2,14341,7.6,77.2,38289,196.7,3211,29321,117.1800015,17,8.4,15.9,48131,-1316,4219,28056,44,9120,51460,28,14595,44214,24.71080047,3.6,760,215,29734,133229,172989,81145,13991,33292,27581,217.1,4.665029621,6253
15.6,488,4333,47.8,6.5,32.1,3.514338536,8679,4456,5.942476977,10.8,11.23873365,859,1225,26,721,46706,3230,888,36.2,9.5,2302,50530,77.9,853,6.9,84.8,2541,193.1,114,1097,5.285257173,0,8.6,12.6,1067,-67,123,1166,352,204,54354,112,585,2842,2.345642231,3.7,119,4,996,52,6763,8364,640,874,851,218.2,0.324485092,249
7.2,3243,27832,38.3,6.2,20.7,27.23539334,55945,28832,21.68055842,6.9,80.70404685,5295,6549,665,1829,45731,18673,5462,29.2,6.9,8558,48489,78.1,3915,7.1,86.2,6294,223.5,922,8112,25.41431264,2,7.6,9.6,12889,857,1000,6183,95,5899,51247,335,3703,11059,22.85510159,2.8,226,20,3803,1075,48768,53037,3376,14797,4659,255.0,0.603435026,1359
9.5,1540,5176,50.1,7.3,27.4,7.284234533,15591,5603,8.444950149,10.4,21.53276276,1781,2380,96,644,35050,6189,1772,38.6,9.2,3653,39123,82.1,1435,7.7,91.1,3982,213.8,435,1995,7.604175376,53,8.8,15.1,1694,-2,427,2113,137,612,43196,348,1087,4251,3.958337867,4.1,657,42,1629,324,12365,14037,1134,1842,1866,244.8,0.305059873,505
15.8,315,4011,44.1,6.5,28.9,2.770087559,6841,4091,4.684005646,10.8,8.858644644,764,960,42,476,55954,2284,671,34.6,8.2,1743,60312,77.9,593,6.9,84.8,1845,193.1,75,889,4.165968927,9,7.5,11.0,917,-15,80,909,41,118,64670,232,391,2010,1.848892557,3.2,24,4,897,30,5185,6666,426,682,570,218.2,0.255767083,168
11.2,6714,14437,52.1,7.8,22.1,21.76796414,40462,15313,15.55970951,13.1,65.06077196,5278,4734,260,1751,34552,16100,4741,40.2,9.9,6909,37731,75.8,2898,9.1,84.1,10804,231.8,773,5129,20.52631321,12,11.7,15.7,3358,-409,876,5311,414,3346,40910,344,3628,9096,6.659764059,4.0,479,7,5348,12093,30917,26850,3064,5272,4847,260.3,1.37189403,1232
11.3,2241,8634,50.4,7.8,26.7,12.01321337,22330,9153,8.587027664,11.3,35.90546779,2528,3196,59,1088,39473,8796,2454,37.2,9.9,3716,43584,75.8,2047,9.1,84.1,7338,231.8,212,2744,11.32797623,12,10.9,15.3,2276,-124,519,3106,23,476,47695,123,1909,6027,3.675362845,3.9,122,15,2615,5628,17442,16294,1730,2552,2677,260.3,0.757115162,675
